idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
3863,-754,-670,-84,-106,-357,251
3864,-179,-540,361,448,242,206
3865,530,99,431,344,317,27
3866,272,157,115,-467,-304,-163
3867,-288,-258,-30,-705,-658,-47
3868,40,-136,176,-353,-345,-8
3869,388,-206,594,-154,330,-484
3870,-431,-545,114,143,966,-823
3871,-781,132,-913,491,622,-131
3872,377,1070,-693,146,-687,833
3873,829,665,164,-389,-1214,825
3874,-266,-382,116,-397,-677,280
3875,-1019,-278,-741,-295,-457,162
3876,-635,842,-1477,-190,-623,433
3877,55,1092,-1037,41,-568,609
3878,136,43,93,96,-180,276
3879,-678,-909,231,-65,424,-489
3880,-1367,-822,-545,-194,543,-737
3881,-930,101,-1031,1,72,-71
3882,-185,772,-957,291,-91,382
3883,-87,817,-904,155,-17,172
3884,-133,1006,-1139,128,-146,274
3885,111,841,-730,538,-59,597
3886,436,-31,467,598,203,395
3887,439,-310,749,321,181,140
3888,-303,-201,-102,197,18,179
3889,-703,-350,-353,84,-179,263
3890,154,24,130,-32,-400,368
3891,392,273,119,-155,-375,220
3892,-472,-101,-371,-359,-211,-148
3893,-399,250,-649,-305,-22,-283
3894,175,736,-561,146,438,-292
3895,-1,132,-133,558,784,-226
3896,-189,-250,61,677,891,-214
3897,-211,210,-421,899,1407,-508
3898,-312,277,-589,1270,1692,-422
3899,-314,-175,-139,1151,1062,89
3900,-395,-329,-66,580,624,-44
3901,-324,-280,-44,65,528,-463
3902,-98,-512,414,-372,-101,-271
3903,-117,-701,584,-598,-511,-87
3904,-52,-415,363,-463,-110,-353
3905,61,82,-21,-162,-39,-123
3906,211,525,-314,322,-654,976
3907,604,548,56,668,-862,1530
3908,207,-160,367,115,-472,587
3909,-628,-667,39,-674,-133,-541
3910,-168,-111,-57,-141,279,-420
3911,656,778,-122,1096,582,514
3912,557,1059,-502,1138,180,958
3913,228,443,-215,136,-335,471
3914,-105,-517,412,-599,-635,36
3915,-334,-488,154,-607,-1155,548
3916,-263,438,-701,-26,-1235,1209
3917,-362,649,-1011,336,-733,1069
3918,-295,-25,-270,-101,-757,656
3919,-60,-381,321,-327,-742,415
3920,-347,-232,-115,279,333,-54
3921,-232,-298,66,476,923,-447
3922,462,-405,867,-305,-135,-170
3923,374,128,246,-798,-1134,336
3924,176,727,-551,-454,-1068,614
3925,558,570,-12,-125,-827,702
3926,327,109,218,-124,-454,330
3927,-154,111,-265,6,262,-256
3928,118,603,-485,490,605,-115
3929,101,697,-596,737,273,464
3930,-561,295,-856,208,-235,443
3931,-477,779,-1256,67,-174,241
3932,117,1334,-1217,768,285,483
3933,-245,168,-413,352,42,310
3934,-621,-712,91,-966,-532,-434
3935,216,248,-32,-735,-433,-302
3936,596,816,-220,459,-317,776
3937,-41,217,-258,613,-591,1204
3938,-65,-254,189,30,-691,721
3939,55,-362,417,-139,-506,367
3940,-404,-152,-252,332,-147,479
3941,-464,113,-577,642,-122,764
3942,-459,-70,-389,352,-519,871
3943,-853,-39,-814,261,-331,592
3944,-713,490,-1203,394,160,234
3945,-206,396,-602,289,115,174
3946,-171,-347,176,390,178,212
3947,-375,-366,-9,260,223,37
3948,-271,520,-791,-404,-387,-17
3949,68,1003,-935,-409,-706,297
3950,95,615,-520,-30,-420,390
3951,9,348,-339,-233,-462,229
3952,532,650,-118,-337,-629,292
3953,872,793,79,-131,-179,48
3954,124,531,-407,-142,217,-359
3955,-359,293,-652,-306,-376,70
3956,168,109,59,-456,-880,424
3957,232,156,76,-309,-176,-133
3958,-58,726,-784,133,428,-295
3959,381,921,-540,425,186,239
3960,438,86,352,341,-17,358
3961,18,-630,648,-361,-453,92
3962,523,-366,889,-923,-1082,159
3963,870,344,526,-126,-666,540
3964,194,585,-391,832,233,599
3965,-83,41,-124,594,309,285
3966,90,-223,313,298,96,202
3967,43,241,-198,509,299,210
3968,194,170,24,396,435,-39
3969,138,-352,490,26,229,-203
3970,-586,-467,-119,-96,44,-140
3971,-683,-457,-226,-147,-234,87
3972,573,163,410,-417,-687,270
3973,1518,1027,491,-697,-716,19
3974,885,199,686,-811,-539,-272
3975,-158,-985,827,-844,-680,-164
3976,-363,-254,-109,-565,-623,58
3977,102,674,-572,-154,-397,243
3978,398,472,-74,-59,-385,326
3979,-349,167,-516,106,-207,313
3980,-1523,-462,-1061,110,-40,150
3981,-1569,-1384,-185,-566,-131,-435
3982,-746,-1319,573,-863,-92,-771
3983,-462,-643,181,-359,51,-410
3984,-933,-385,-548,-120,369,-489
3985,-1162,-263,-899,-201,659,-860
3986,-471,17,-488,34,75,-41
3987,255,118,137,224,-652,876
3988,174,-265,439,-373,-379,6
3989,178,-714,892,-1193,-50,-1143
3990,551,-544,1095,-949,-298,-651
3991,59,-326,385,-231,-358,127
3992,-840,-424,-416,-224,-281,57
3993,-521,258,-779,-89,-403,314
3994,184,1128,-944,597,-334,931
3995,-49,394,-443,812,77,735
3996,-309,-789,480,618,581,37
3997,-166,-502,336,139,393,-254
3998,-89,342,-431,-994,-845,-149
3999,398,347,51,-1456,-1336,-120
4000,1053,72,981,-250,-92,-158
4001,976,414,562,1118,1001,117
4002,404,657,-253,1336,972,364
4003,-105,37,-142,753,622,131
4004,-200,-421,221,231,343,-112
4005,143,-139,282,56,139,-83
4006,490,92,398,-205,-173,-32
4007,766,190,576,-262,-305,43
4008,897,354,543,355,89,266
4009,688,428,260,774,213,561
4010,453,506,-53,663,0,663
4011,404,426,-22,522,-80,602
4012,578,275,303,42,-545,587
4013,839,401,438,-351,-833,482
4014,543,164,379,-38,-370,332
4015,-41,-386,345,-197,-310,113
4016,123,-114,237,-915,-513,-402
4017,644,308,336,-647,-145,-502
4018,344,-104,448,301,196,105
4019,-680,-330,-350,880,630,250
4020,-1221,-321,-900,939,1292,-353
4021,-705,-811,106,369,1066,-697
4022,68,-886,954,-180,347,-527
4023,391,-764,1155,-391,245,-636
4024,446,-1331,1777,-796,252,-1048
4025,120,-1156,1276,-498,56,-554
4026,-635,0,-635,537,-49,586
4027,-873,350,-1223,536,-122,658
4028,-210,-75,-135,-20,35,-55
4029,550,-182,732,92,401,-309
4030,816,123,693,268,411,-143
4031,325,206,119,179,-120,299
4032,-636,-104,-532,69,-595,664
4033,-1023,-24,-999,173,-237,410
4034,-672,397,-1069,415,372,43
4035,-302,412,-714,45,186,-141
4036,-109,105,-214,-591,-186,-405
4037,-5,-170,165,-493,-184,-309
4038,128,83,45,11,-215,226
4039,127,449,-322,329,-88,417
4040,-379,-181,-198,251,44,207
4041,-843,-783,-60,-169,-510,341
4042,-715,-689,-26,-415,-1159,744
4043,-338,-1083,745,-490,-1073,583
4044,105,-1168,1273,-616,-721,105
4045,434,-442,876,-527,-524,-3
4046,175,-670,845,-332,7,-339
4047,-569,-1307,738,-279,699,-978
4048,-741,-642,-99,-127,593,-720
4049,268,381,-113,115,-63,178
4050,1119,435,684,-52,-306,254
4051,1051,-2,1053,-582,-160,-422
4052,1269,129,1140,-478,111,-589
4053,1468,688,780,410,505,-95
4054,637,636,1,726,671,55
4055,-179,185,-364,139,288,-149
4056,-390,238,-628,-177,-264,87
4057,-589,305,-894,95,-181,276
4058,-618,-157,-461,227,249,-22
4059,-384,-421,37,-95,-203,108
4060,-384,-394,10,-539,-937,398
4061,-541,-663,122,-759,-697,-62
4062,-217,-539,322,-906,-626,-280
4063,207,97,110,-1328,-1212,-116
4064,-151,-55,-96,-1554,-550,-1004
4065,-292,-214,-78,-591,1054,-1645
4066,415,762,-347,946,1272,-326
4067,397,1011,-614,1262,413,849
4068,-133,30,-163,661,199,462
4069,-5,-283,278,510,474,36
4070,-89,-371,282,133,302,-169
4071,-85,-984,899,-727,-169,-558
4072,825,-765,1590,-809,-403,-406
4073,1178,119,1059,-692,-453,-239
4074,626,439,187,-965,-109,-856
4075,508,334,174,-392,584,-976
4076,1048,-10,1058,98,178,-80
4077,1431,-103,1534,-530,-1021,491
4078,820,471,349,-125,-1004,879
4079,87,706,-619,923,-710,1633
4080,477,718,-241,189,-1029,1218
4081,644,1323,-679,-589,-359,-230
4082,37,1407,-1370,-37,582,-619
4083,113,739,-626,47,550,-503
